image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,CLIP_cosine,EfficientNet,SwAV
15274,0.1517992920397914,0.2620844587760238,76.35270541082164,88.27655310621242,79.55911823647295,85.67134268537075,0.7288796305656433,0.7985244997354108,0.4693298416554149
15386,0.14931702637323657,0.10258175947961477,88.67735470941884,82.36472945891784,93.18637274549098,91.28256513026052,0.5765213966369629,0.9330573021871543,0.45755091347258725
15438,0.07936886693105899,0.3613302157045033,79.55911823647295,99.89979959919839,98.19639278557113,93.7875751503006,0.5476752519607544,0.7262926757056559,0.27344177155611754
15516,0.00015304007655093932,0.3823640339951639,26.95390781563126,87.17434869739479,93.9879759519038,82.06412825651302,0.5537078380584717,0.8389481722236902,0.3928084697922591
15631,0.03966661624021314,0.287655072981013,26.653306613226455,70.14028056112224,89.47895791583166,97.0941883767535,0.6543375253677368,0.813260608029803,0.539180379987942
15632,0.03243808647087266,0.2636611191988022,81.3627254509018,98.19639278557113,74.8496993987976,97.09418837675351,0.6468605399131775,0.9489388285322713,0.5430924220913562
15865,0.03748072694789002,0.2136943948329893,40.08016032064128,65.53106212424849,63.72745490981964,63.72745490981964,0.5137656331062317,0.9890295905312864,0.7404346058540918
15898,0.003801313235025479,0.15825267494203285,90.38076152304609,99.59919839679358,100.0,99.59919839679358,0.6988654136657715,0.6983716855151196,0.41039236418345093
15953,-0.06484253700694027,0.07129213014754424,87.374749498998,73.74749498997997,92.78557114228457,70.24048096192385,0.5439345836639404,0.926651552500074,0.6273882125064392
15985,0.30669796235635444,0.8131604464066977,94.38877755511022,99.19839679358716,97.49498997995991,98.99799599198397,0.7371543049812317,0.24778022536674404,0.23725756028642941
16251,0.06355811642170034,0.6478889707908347,57.81563126252505,94.18837675350701,99.6993987975952,97.39478957915831,0.6679989099502563,0.43108566451161745,0.4053454636248258
16424,0.10793947777386506,0.23347137202025586,83.76753507014028,68.937875751503,77.05410821643287,4.909819639278558,0.47616082429885864,0.9478068814246488,0.5385061849944038
16525,-0.0012763717277015224,0.22140916284594198,64.52905811623246,88.17635270541082,99.09819639278557,88.67735470941884,0.6578631401062012,0.6463538893116636,0.38134471016121885
16625,-0.02514426668019694,0.17024557516296057,93.7875751503006,97.49498997995991,99.6993987975952,99.89979959919839,0.8882633447647095,0.6122046779559611,0.3641421121255912
16718,0.1347174038550661,0.3250810071957806,91.08216432865731,96.59318637274549,92.98597194388776,99.29859719438878,0.6080003976821899,0.8689534126753014,0.4418620319358642
16800,0.029724933261382508,0.3822048629488821,41.482965931863724,97.49498997995991,96.99398797595191,69.93987975951904,0.6067922115325928,0.9420247238813273,0.5274316991746801
17017,0.02439762324847351,0.1859117271919851,81.36272545090182,97.79559118236472,99.49899799599199,79.35871743486973,0.5698080658912659,0.7620704131382919,0.3167188824930224
17605,0.07257734462566168,0.31540925292214395,93.38677354709418,83.16633266533066,85.97194388777555,97.79559118236473,0.6093212962150574,0.9079033161017966,0.4455437518768272
17651,0.004862584049313563,0.2385043501886614,89.47895791583167,89.27855711422845,94.88977955911824,92.88577154308618,0.5124406218528748,0.7109985663294631,0.409053313876831
