image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,CLIP_cosine,EfficientNet,SwAV
11050,0.11326318365833965,0.2615290251068291,52.605210420841686,97.49498997995991,85.67134268537075,58.91783567134269,0.5049232244491577,0.8943726126275943,0.4116933720840046
11274,0.2770717072333816,0.3632100274237037,86.67334669338678,98.49699398797594,97.09418837675351,98.99799599198397,0.8012605905532837,0.6579917271044522,0.3583217492789273
11493,0.05460518630209095,0.1965406185956126,51.80360721442886,40.981963927855716,60.721442885771545,65.13026052104209,0.6045266389846802,0.9261921574160068,0.5729055019014953
11757,0.10020206471002215,0.13422331809707755,93.08617234468939,95.79158316633266,97.99599198396794,95.19038076152304,0.6545243263244629,0.7638239842814933,0.28133768723851105
11886,0.3396678837702379,0.41064451190157203,98.69739478957916,99.59919839679358,99.39879759519039,99.49899799599199,0.7716126441955566,0.638771696093325,0.3004581802997237
12122,0.024009364355464843,0.37755316927800164,98.59719438877755,100.0,98.99799599198397,99.6993987975952,0.6380418539047241,0.6140047907490183,0.22417061336795074
12225,0.10477474082080657,0.47371402202691615,80.16032064128257,97.1943887775551,83.96793587174349,77.35470941883767,0.5517783164978027,0.9690218968988553,0.4855930784582727
12292,0.06226961268940239,0.2803249480436757,71.34268537074149,84.4689378757515,94.78957915831663,95.29058116232466,0.5895429253578186,0.7481772352644053,0.4478217807358203
12340,0.08820393576105223,0.2993129308406857,28.55711422845691,64.92985971943888,98.39679358717434,47.69539078156313,0.5105022192001343,0.6344859999189472,0.5111202924075705
12386,0.00802343313821618,0.19835268603632702,78.2565130260521,93.18637274549098,96.29258517034069,84.5691382765531,0.5549832582473755,0.8115391900108712,0.5153615184077663
12597,-0.09129619541783579,0.07892192421154133,54.80961923847695,56.212424849699396,93.687374749499,99.49899799599199,0.599837064743042,0.7962725839926699,0.49013017846966705
13041,0.1293473815733745,0.24955994056089542,90.1803607214429,94.78957915831663,88.77755511022045,95.89178356713427,0.685423731803894,0.9132440260074595,0.5430501722789551
13134,0.1681799180796459,0.3362760756793353,94.48897795591182,95.69138276553106,87.4749498997996,90.78156312625251,0.6164032816886902,0.9520868520974834,0.47949970179426077
13223,0.48563010150304897,0.406446244918511,92.78557114228457,98.49699398797594,91.78356713426854,68.8376753507014,0.5639541745185852,0.8619378648477678,0.33724660951317403
13298,-0.35191426306972173,0.10785425357502745,99.09819639278558,99.29859719438878,97.1943887775551,97.99599198396794,0.684898316860199,0.5852077881651945,0.3567966172449027
13587,0.3300701265018014,0.23071310215495128,98.19639278557113,97.89579158316633,65.4308617234469,45.29058116232464,0.4487874507904053,0.954902851824158,0.4468090021034426
13703,-0.05241458894514188,0.3443290555625777,45.69138276553106,95.29058116232466,96.59318637274549,96.19238476953907,0.521086573600769,0.7511722399782824,0.5452555436292637
13741,0.12068334488629621,0.3026669991186679,92.18436873747495,91.88376753507015,97.29458917835672,99.79959919839679,0.5376899242401123,0.4825531645976873,0.28744650087902235
13749,-0.05095585092164034,0.17848226455383082,56.71342685370742,94.78957915831663,88.67735470941884,78.45691382765531,0.4951036870479584,0.8916307277133699,0.710594064963204
13826,-0.07433516697537189,0.44773180009434893,44.989979959919836,57.214428857715426,66.73346693386773,70.24048096192385,0.5866017937660217,0.9361904596880848,0.5952110329743916
13842,0.1348233536392859,0.44114877497988536,73.54709418837675,98.69739478957916,93.18637274549098,94.58917835671343,0.6897616386413574,0.787147234837839,0.44355908149954926
