checkpoint,split,image_id,donor_id,correct_clip,correct_pixcorr,correct_ssim,wrong_clip,wrong_pixcorr,wrong_ssim,advantage_clip,gt_donor_clip,rms,extreme_fraction_train_5sd,raw_repeat_corr,centered_repeat_corr,different_image_raw_corr,centered_repeat_specificity,lh_repeat_specificity,rh_repeat_specificity,session_1,session_2,session_3,quality_stratum
239063,train,3625,23696,0.8155585527420044,-0.08546697631229307,0.15479365489306102,0.5245137214660645,-0.1850830483080907,0.25368518828050335,0.29104483127593994,0.5439269542694092,2.1439021481543645,0.0,0.6688330853001632,0.31314903495028956,0.49843971437238493,0.4550226775229009,0.2970130976091964,0.5626294831435203,16,16,21,2
239063,train,23696,44010,0.611185222864151,0.0951640641392707,0.5490738178220609,0.5339850783348083,0.04671228709744908,0.43324246178424475,0.07720014452934265,0.5588462948799133,1.8811286765305826,0.0,0.6071503355854379,0.2547117878975476,0.5337380893639225,0.23670049232663257,0.29617869692385185,0.18056347474872803,8,32,33,1
239063,train,44010,21652,0.8724107444286346,-0.009317123247929552,0.38216846102628427,0.5666155815124512,0.06654730266965517,0.2918708627420325,0.30579516291618347,0.6651404500007629,1.8497597271481852,0.0,0.6001660143257437,0.054698204808444284,0.6006041952730169,0.016981547231416243,0.06532572980376307,-0.022046287725725162,14,16,39,0
239063,train,21652,6970,0.7203910648822784,0.11241223384198637,0.2807448595347172,0.6421225666999817,0.052036133109854325,0.26703810962572344,0.07826849818229675,0.5703012943267822,2.329548710984663,0.0,0.6918757183219256,0.26478354416349686,0.5322900155526633,0.2889741330395319,0.22659722161211437,0.34217786255693144,2,14,14,2
239063,train,6970,35190,0.8220341801643372,-0.35481179947900054,0.5167116343929501,0.530778706073761,-0.11560020934699851,0.37841563378799287,0.29125547409057617,0.5298203229904175,1.7864999609005092,0.0,0.5182122703123543,0.07424171776656882,0.390420954402368,0.10515233526938945,0.015566940208378538,0.14285307649337145,31,32,35,0
239063,train,35190,50780,0.728065699338913,0.0029370851958637548,0.16452225119607364,0.41531383991241455,0.02612492426495673,0.16014167151136421,0.3127518594264984,0.4548885226249695,2.267639231706745,0.0,0.6753447600836268,0.10787043899590672,0.5578688843523899,0.047130705868048656,0.0763767601067885,0.027844612570144815,5,8,22,0
239063,train,50780,45620,0.840302437543869,0.31230087291274145,0.4171994131467789,0.5096392780542374,-0.13930341517808922,0.31957540235600773,0.33066315948963165,0.48815345764160156,2.041743032791953,0.0,0.681139647661519,0.22384268211378097,0.5169902233890885,0.3174433122774028,0.3064008540133027,0.3157022074489897,13,18,38,2
239063,train,45620,27323,0.870598703622818,0.15850623634363564,0.30659581279709824,0.4585169851779938,-0.09093948073248471,0.27102116626127504,0.4120817184448242,0.4355388879776001,2.3254134899146166,0.0,0.6522280535801535,0.28464700319020847,0.5725294839090934,0.2176171225749095,0.19549960911091968,0.232943746589962,21,21,22,1
239063,train,27323,51581,0.7014184594154358,0.18362234600355234,0.3670173539743156,0.6054064333438873,0.038181677449468925,0.38149876021797957,0.09601202607154846,0.563561201095581,1.694257536999478,0.0,0.511586081985662,0.23923011016747756,0.43078234944419047,0.282187864890088,0.28705957617604216,0.2887919914337163,35,35,35,2
239063,train,51581,7163,0.7538931667804718,-0.17693699371244223,0.3079187149561353,0.5592854917049408,-0.05755973349892842,0.2967975005391972,0.194607675075531,0.5020532608032227,2.098275133431488,0.0,0.5872017876969823,0.19585589118243577,0.48392780935889085,0.14471317051492474,0.2120331549168514,0.09523318655572081,6,38,39,0
239063,train,7163,50828,0.7206637859344482,0.03671076393644592,0.32124150769353754,0.4488897770643234,-0.07280533527903345,0.3216464194020012,0.2717740088701248,0.46337994933128357,1.9578478894555058,0.0,0.5319032905753857,0.157572405995228,0.42235745261128493,0.122735480327133,0.07286591906792982,0.16935210197972358,8,18,38,0
239063,train,50828,53785,0.815714031457901,0.15303371168985558,0.547140555423612,0.5053747147321701,0.046189676270825465,0.35560459777325437,0.3103393167257309,0.5122295618057251,1.6133665987084702,3.7873766735470675e-05,0.601678656855502,0.3956438463821444,0.46385401066884785,0.242924251066861,0.2982687801623994,0.15891251551729169,8,25,31,1
239063,train,53785,1851,0.6778793931007385,0.06882386761906754,0.2790732969695505,0.48321379721164703,-0.14999319736235858,0.23297494664849305,0.1946655958890915,0.513744056224823,1.6989185997135883,0.0,0.44751778644478146,-0.012516018617573649,0.44689012019202035,0.002249241986894556,-0.011276491452251727,0.012018052309410887,6,9,22,0
239063,train,1851,29558,0.8107180595397949,0.060947799925089655,0.2874014494872962,0.5548310279846191,0.020250956366666094,0.20450865555255965,0.2558870315551758,0.5582448840141296,1.8732572675102592,0.0,0.6806275607143691,0.2964751976615096,0.5584709323150736,0.3073067583187528,0.263649442454442,0.34085859556542714,2,33,38,2
239063,train,29558,59471,0.7495895028114319,0.10836431496640539,0.18513582614789795,0.48012717068195343,-0.003540231589673551,0.1800358337049054,0.26946233212947845,0.4687461853027344,2.089639610141475,0.0,0.6024720900162003,0.11669954766073942,0.5203500512935774,0.13766681239486903,0.15348306145276416,0.1318780115317116,10,38,40,0
239063,train,59471,59462,0.7314969897270203,0.08428977119220882,0.2775530953597404,0.46287819743156433,0.056964668546669074,0.25830646692349807,0.26861879229545593,0.4467180669307709,2.378768358918568,0.0,0.7273945960304952,0.3175651103795391,0.5803095815350566,0.2736731823388801,0.21375599367486273,0.320611693100983,25,25,25,2
239063,train,59462,16584,0.9009791612625122,0.001530975603982139,0.17813948332889135,0.5232073664665222,0.08702760712846558,0.1955173712305595,0.37777179479599,0.5443434119224548,2.0501807737414404,1.8936883367735337e-05,0.6801784032190922,0.16223435218252572,0.5097915673939447,0.1713122365730653,0.14950775403596733,0.16417221756559586,4,4,13,1
106250,validation,43211,17865,0.6488417685031891,-0.1664973276265902,0.45657219971881835,0.6142858564853668,0.18665270406729484,0.4714800079470757,0.034555912017822266,0.7750880718231201,1.7654469232259444,0.0,0.5272282213127336,0.0950801641314189,0.590256683341645,-0.03802289108967958,-0.00199645171302959,-0.06785805557979757,3,22,38,0
106250,validation,17865,54054,0.7207610011100769,0.5662656438059743,0.716827570165119,0.5583928227424622,-0.2715672233829366,0.2692822768460629,0.16236817836761475,0.5229734778404236,1.7614763645709854,0.0,0.5990655258438308,0.29893545764100415,0.47784770091918666,0.190241201762575,0.22477239733804558,0.16148514026673916,17,34,34,1
106250,validation,54054,25374,0.47807183861732483,0.08334218914229248,0.23416032943624907,0.5071740001440048,0.11558977646194016,0.268586594429609,-0.029102161526679993,0.40119150280952454,1.7736187612395822,0.0,0.5974472465566486,0.2222537868364091,0.43654412877117377,0.18900912182551513,0.19482825311203414,0.19306636992140322,16,29,35,1
106250,validation,25374,48911,0.4571895897388458,0.18455378400703315,0.47620035004830974,0.4838341474533081,0.06952039675481848,0.3219326415307825,-0.02664455771446228,0.5384572744369507,1.5110071740951132,3.7873766735470675e-05,0.4897889225075675,0.16667310699346324,0.317945096619577,0.15122227089125526,0.2020141195561004,0.10146402793272091,34,34,35,0
106250,validation,48911,15191,0.5967546105384827,0.00695165022903884,0.16882242408473325,0.5479429364204407,0.06868158268335334,0.22243671276269658,0.04881167411804199,0.6654506325721741,2.2495527348423363,0.0,0.6752184411662023,0.2555517399706671,0.5676210361860496,0.20361940518618638,0.17253531381810575,0.22729964673141886,2,9,10,1
106250,validation,15191,28157,0.5287576168775558,0.12130678502949296,0.14714317221383968,0.5347685515880585,0.20274583820597394,0.13513335573958002,-0.0060109347105026245,0.5950310230255127,2.211119062044103,0.0,0.661843855826907,0.34949207343445726,0.6439419399170169,0.10741541378054753,0.15781589035075874,0.07726936693008112,2,2,16,0
106250,validation,28157,29610,0.6755704879760742,0.02554890866094575,0.34496388435025627,0.5888394117355347,-0.15434263476372584,0.2356355577109412,0.08673107624053955,0.5743981003761292,1.6765012231067051,1.8936883367735337e-05,0.6193428906672597,0.32696179359648936,0.4969261094305228,0.29511608605146417,0.27409118453628617,0.311616352402782,28,33,33,2
106250,validation,29610,13223,0.6972798705101013,0.1063326914887428,0.17029265227781426,0.5626599490642548,0.08555362901451158,0.21157491049083993,0.13461992144584656,0.7049394845962524,1.8084298826556644,0.0,0.6717304136323224,0.18787613375327808,0.5685760932816629,0.21321055490330298,0.19297763318260405,0.23007404565437842,14,32,33,1
106250,validation,13223,62587,0.5680868029594421,0.23501970018257193,0.32162779634771926,0.6171004474163055,0.21133644269053936,0.3486153404839763,-0.0490136444568634,0.6731582283973694,2.060649586783371,1.8936883367735337e-05,0.5837526619897521,0.2596480420740968,0.5701648170939966,0.09959977239857039,0.19907314861048994,0.025090852367015377,1,1,2,0
106250,validation,62587,34998,0.7082629501819611,0.37580828666201205,0.38593731100248624,0.4782751798629761,0.1542135242209486,0.33465928196704364,0.22998777031898499,0.6170394420623779,1.8813691775870514,0.0,0.6116235584283078,0.28090425385859047,0.41815825765283704,0.33062031187931007,0.35110749339203534,0.3165737387634526,28,28,29,2
106250,validation,34998,29815,0.7735615670681,0.19173712453254885,0.41023408840857656,0.5452219843864441,0.037561458212098345,0.43781000225061406,0.22833958268165588,0.5811696648597717,1.8232106891392108,0.0,0.6269912122233392,0.32575229276063994,0.537352961639313,0.26173799321801805,0.3119009628499905,0.21987692667490502,13,13,13,1
106250,validation,29815,42302,0.7650052011013031,0.28823875775648927,0.6328332270692716,0.577800840139389,-0.03469093347703071,0.32490848883547996,0.18720436096191406,0.46821027994155884,2.277660464244679,0.0,0.652602124137272,0.25050931194965537,0.41981001150219105,0.31784584157221635,0.3472300803673576,0.2959065555126828,1,2,2,2
106250,validation,42302,68553,0.5787759721279144,0.19361579985285005,0.13446556073112953,0.46040189266204834,0.16790632603600508,0.15347483364836484,0.11837407946586609,0.49152708053588867,1.8767909211228269,0.0,0.6685381875585632,0.16314188167825175,0.6435779728050105,0.035525593861551165,0.034597103062011685,0.03316466797900358,19,19,39,0
106250,validation,68553,65690,0.7375790178775787,0.10093388183975324,0.33211414734432043,0.47966212034225464,0.12370148413203061,0.3437480072857544,0.2579168975353241,0.5729033946990967,2.4018716201856476,0.00017043195030961805,0.7351642067665529,0.46506737493764,0.6144205992941774,0.3495246601105473,0.2832346809099292,0.3973332375613205,25,30,30,2
106250,validation,65690,41120,0.5188057869672775,0.02818015817438546,0.43677188045838694,0.7167609930038452,-0.014672778397568087,0.3534157516003125,-0.1979552060365677,0.6838135123252869,1.6453118884539226,0.0,0.5439390903712761,0.149814582625917,0.5292074839923876,0.11059558911124516,0.19078587317045062,0.03156702332793765,27,27,34,0
106250,validation,41120,64050,0.648763120174408,0.059312917426914136,0.04787964257090434,0.4956730008125305,-0.02410818746469212,0.05219678666496547,0.15309011936187744,0.5630924105644226,1.8465386306712592,0.0,0.5899277630705506,0.1326360942430623,0.4486329918450149,0.11621236075330048,0.12357766923701202,0.11396511174329127,20,20,24,0
106250,validation,64050,21558,0.6975665986537933,0.34368466236120715,0.5130536665869753,0.5676288306713104,-0.19178732122654196,0.34254643818909325,0.1299377679824829,0.6484934687614441,1.7229116027385456,0.0,0.6263101537921563,0.31467921668754095,0.49102419681260695,0.3150593396581351,0.2442838929134462,0.3758372657837856,24,26,31,2
106250,validation,21558,16800,0.67363440990448,0.12046165691123276,0.3266420932990144,0.5784644186496735,-0.1551416089715822,0.41897606547944,0.09516999125480652,0.6393636465072632,2.3911318680711187,0.0,0.6549519418884652,0.18002271487118318,0.5615011567872873,0.1401531202021354,0.11866659232703598,0.1591730116141129,12,12,17,0
106250,validation,16800,5683,0.776045560836792,-0.008814699388674756,0.4126317336441076,0.6212453544139862,-0.10032806796528881,0.37927886427132673,0.1548002064228058,0.6662184000015259,2.1391957231601006,0.0032760808226182134,0.6923511026818193,0.5373488201047105,0.46373118195549723,0.5582451966693583,0.566525888850378,0.5575996357861001,29,29,29,2
106250,validation,5683,29400,0.6698742508888245,-0.20119650636438577,0.4923734757205489,0.48776938021183014,-0.11022734492404603,0.41529405651625806,0.18210487067699432,0.47986215353012085,1.9764048615728278,0.0,0.6460907124074023,0.26731881573323685,0.586738501707111,0.19617175992608585,0.22581896751123878,0.16053154201033157,34,36,36,1
106250,validation,29400,51865,0.5037560611963272,0.013808099379059342,0.21747538884920814,0.43179818987846375,-0.13187811326266088,0.26706811678293874,0.07195787131786346,0.39444801211357117,1.6618671402755971,3.7873766735470675e-05,0.4227620705665047,0.32252606066238454,0.3567359183200797,0.4249177293174939,0.33596819231984854,0.5009524447096521,1,18,18,2
106250,validation,51865,37899,0.6705683469772339,0.11807712351250549,0.17457091058703164,0.4859265387058258,0.054713865332210496,0.13430757269124335,0.18464180827140808,0.49366140365600586,1.985161273163631,0.0,0.5952058714664569,0.08438348660246053,0.3348229353795285,0.022476361139742457,-0.10768153229435322,0.12828606679704155,20,34,36,0
106250,validation,37899,33256,0.8628615736961365,-0.023496978148758802,0.10900250310704904,0.5712269246578217,-0.21790087092458102,0.1900198844192097,0.2916346490383148,0.5386987328529358,2.0604092874963413,0.0,0.6096236931077492,0.10573950233479244,0.5531584374952455,0.11249606498392282,0.023989356854682103,0.15441749388585557,2,7,40,0
106250,validation,33256,56963,0.6637053489685059,0.46403844587988174,0.7186372318932519,0.7242532670497894,0.020669583894610585,0.7037698994701098,-0.06054791808128357,0.5486171841621399,1.7757143707597711,0.0,0.610467359737702,0.20294248172746018,0.5164843407528973,0.1710581887757631,0.12768599095313826,0.21187573668123863,8,27,38,1
106250,validation,56963,71264,0.6060822904109955,-0.5548762915906726,0.6392825338190293,0.591034859418869,-0.17219253325357428,0.521009030388536,0.015047430992126465,0.6174705624580383,1.443015711709379,1.8936883367735337e-05,0.3387904596541526,0.21034579158685465,0.32160236483818677,0.30711057398504826,0.28469804620696815,0.32278230558150695,36,36,36,2
106250,validation,71264,38887,0.563713401556015,-0.1871095009426676,0.36523391194480714,0.5253199934959412,0.009145401666808196,0.42094718711148826,0.03839340806007385,0.5620492100715637,1.896540503784336,0.0,0.6785309542196112,0.20653577807432008,0.3821319846364338,0.25861858040354785,0.21707076840353867,0.2941921270224684,38,39,39,1
106250,validation,38887,59101,0.6899517476558685,-0.008071132634060403,0.40804839767554546,0.5522044599056244,-0.20000427204186783,0.2679297535007834,0.13774728775024414,0.5744465589523315,2.4043593699467722,0.0,0.7824832662998039,0.4483845022100754,0.630485008098511,0.31912274920294853,0.3229434505869646,0.3135328464344903,31,32,37,2
106250,validation,59101,29511,0.7015781402587891,0.011402805592893236,0.17911447268769715,0.5926152467727661,0.030498666158301567,0.23124062154815284,0.10896289348602295,0.46604737639427185,1.9830123729126763,0.0,0.6566491719152033,0.13227774814896756,0.5981644669931341,-0.01237837467937406,0.0011127871456569534,-0.018793542494633428,3,3,31,0
106250,validation,29511,58157,0.5521937310695648,0.45578792666938295,0.7717221292186552,0.47542113065719604,-0.19073930086555374,0.4238915818059982,0.07677260041236877,0.39795398712158203,1.6356793933098335,0.0,0.6620078850306933,0.5866255227790366,0.45509421609402184,0.4014672157394808,0.40126810154011405,0.4079935309447495,4,4,19,2
106250,validation,58157,31251,0.532443568110466,0.05961374729097828,0.30649625304087824,0.41122235357761383,-0.13191177324767445,0.3284475469874058,0.12122121453285217,0.4389180541038513,1.8652818638646154,0.0,0.5386842781826507,0.11177776308632488,0.4538030234299957,0.1616421998071513,0.14180761758480717,0.17448436580085028,17,32,39,1
106250,validation,31251,67261,0.5712666511535645,-0.2046148085468849,0.2340153845731493,0.48905694484710693,-0.008337724132904803,0.2002555212586143,0.08220970630645752,0.5611703395843506,2.1621962487932307,0.0,0.6647639578216727,0.19528233837918982,0.5079835386303277,0.26964085405935695,0.23306830617015648,0.30407173940932153,10,16,34,2
106250,validation,67261,43211,0.5927218198776245,0.1584706652710747,0.3054143733832613,0.5511686503887177,-0.04767097608914178,0.4344943571764152,0.04155316948890686,0.5029707551002502,2.1977964653772086,0.0,0.6764280927773109,0.2465900190743644,0.5544792508930164,0.14344456878929887,0.09447602041476226,0.17324104484790134,33,37,37,0
159375,validation,43211,17865,0.6588464677333832,-0.14883212230929516,0.4385887773917291,0.617991179227829,0.05186464879294389,0.45539937606729697,0.0408552885055542,0.7750880718231201,1.7654469232259444,0.0,0.5272282213127336,0.0950801641314189,0.590256683341645,-0.03802289108967958,-0.00199645171302959,-0.06785805557979757,3,22,38,0
159375,validation,17865,54054,0.7868245840072632,0.4207976762830557,0.6932453077685055,0.5686697065830231,-0.2892714330039028,0.3248489516833253,0.2181548774242401,0.5229734778404236,1.7614763645709854,0.0,0.5990655258438308,0.29893545764100415,0.47784770091918666,0.190241201762575,0.22477239733804558,0.16148514026673916,17,34,34,1
159375,validation,54054,25374,0.5279307961463928,-0.011847730049507656,0.23397988019680338,0.4737008363008499,0.05293917312002931,0.28076961272963596,0.05422995984554291,0.40119150280952454,1.7736187612395822,0.0,0.5974472465566486,0.2222537868364091,0.43654412877117377,0.18900912182551513,0.19482825311203414,0.19306636992140322,16,29,35,1
159375,validation,25374,48911,0.5988003015518188,0.08796309060838159,0.36229859634867095,0.48574109375476837,0.006178963938597251,0.30716746354115576,0.11305920779705048,0.5384572744369507,1.5110071740951132,3.7873766735470675e-05,0.4897889225075675,0.16667310699346324,0.317945096619577,0.15122227089125526,0.2020141195561004,0.10146402793272091,34,34,35,0
159375,validation,48911,15191,0.6256517171859741,0.05469860738139583,0.17161699707700756,0.515069842338562,0.059976575346501804,0.2110957107797246,0.11058187484741211,0.6654506325721741,2.2495527348423363,0.0,0.6752184411662023,0.2555517399706671,0.5676210361860496,0.20361940518618638,0.17253531381810575,0.22729964673141886,2,9,10,1
159375,validation,15191,28157,0.5566352307796478,0.10055826033530535,0.13548014094485217,0.5574578046798706,0.14756102597080942,0.14059110904848826,-0.0008225739002227783,0.5950310230255127,2.211119062044103,0.0,0.661843855826907,0.34949207343445726,0.6439419399170169,0.10741541378054753,0.15781589035075874,0.07726936693008112,2,2,16,0
159375,validation,28157,29610,0.6410273611545563,-0.050667821327631854,0.23169939553754254,0.6131061613559723,-0.0927319110103903,0.22796824510846878,0.027921199798583984,0.5743981003761292,1.6765012231067051,1.8936883367735337e-05,0.6193428906672597,0.32696179359648936,0.4969261094305228,0.29511608605146417,0.27409118453628617,0.311616352402782,28,33,33,2
159375,validation,29610,13223,0.6470561027526855,0.0905893247903738,0.18777090500776145,0.4861176609992981,0.06684645318354661,0.21361805217819435,0.16093844175338745,0.7049394845962524,1.8084298826556644,0.0,0.6717304136323224,0.18787613375327808,0.5685760932816629,0.21321055490330298,0.19297763318260405,0.23007404565437842,14,32,33,1
159375,validation,13223,62587,0.5777130722999573,0.33998228492253646,0.43560076906963197,0.6012419164180756,0.25154046334010655,0.3957965310742403,-0.023528844118118286,0.6731582283973694,2.060649586783371,1.8936883367735337e-05,0.5837526619897521,0.2596480420740968,0.5701648170939966,0.09959977239857039,0.19907314861048994,0.025090852367015377,1,1,2,0
159375,validation,62587,34998,0.5620494186878204,0.4488270274303876,0.42174256103028374,0.5833632349967957,0.056212740737838024,0.3962950297484572,-0.02131381630897522,0.6170394420623779,1.8813691775870514,0.0,0.6116235584283078,0.28090425385859047,0.41815825765283704,0.33062031187931007,0.35110749339203534,0.3165737387634526,28,28,29,2
159375,validation,34998,29815,0.7760294377803802,0.003895055021804497,0.40573146447441827,0.5211314260959625,0.056305860501357156,0.44229481345790134,0.2548980116844177,0.5811696648597717,1.8232106891392108,0.0,0.6269912122233392,0.32575229276063994,0.537352961639313,0.26173799321801805,0.3119009628499905,0.21987692667490502,13,13,13,1
159375,validation,29815,42302,0.8352989554405212,0.16401268470535116,0.6373226197532249,0.5571123361587524,-0.00762451684345021,0.3911644546069121,0.2781866192817688,0.46821027994155884,2.277660464244679,0.0,0.652602124137272,0.25050931194965537,0.41981001150219105,0.31784584157221635,0.3472300803673576,0.2959065555126828,1,2,2,2
159375,validation,42302,68553,0.5820615887641907,0.1836056194273862,0.13801254713812358,0.4435572624206543,0.051910320033596156,0.13217190259901335,0.13850432634353638,0.49152708053588867,1.8767909211228269,0.0,0.6685381875585632,0.16314188167825175,0.6435779728050105,0.035525593861551165,0.034597103062011685,0.03316466797900358,19,19,39,0
159375,validation,68553,65690,0.7031044363975525,0.10210576882017432,0.3876480035731789,0.5208484828472137,0.13152008557414233,0.3499046366088818,0.18225595355033875,0.5729033946990967,2.4018716201856476,0.00017043195030961805,0.7351642067665529,0.46506737493764,0.6144205992941774,0.3495246601105473,0.2832346809099292,0.3973332375613205,25,30,30,2
159375,validation,65690,41120,0.6548058688640594,0.11834006012846326,0.47549908129224716,0.7501711845397949,-0.008807115693467107,0.26361485369440674,-0.09536531567573547,0.6838135123252869,1.6453118884539226,0.0,0.5439390903712761,0.149814582625917,0.5292074839923876,0.11059558911124516,0.19078587317045062,0.03156702332793765,27,27,34,0
159375,validation,41120,64050,0.7225203216075897,0.0014832595326459003,0.04488490807251442,0.5323576331138611,0.05070413267268646,0.0518504911610648,0.19016268849372864,0.5630924105644226,1.8465386306712592,0.0,0.5899277630705506,0.1326360942430623,0.4486329918450149,0.11621236075330048,0.12357766923701202,0.11396511174329127,20,20,24,0
159375,validation,64050,21558,0.5832777917385101,0.43262229096170823,0.5053703118620845,0.5801641345024109,-0.15261252263204908,0.3109818662396532,0.003113657236099243,0.6484934687614441,1.7229116027385456,0.0,0.6263101537921563,0.31467921668754095,0.49102419681260695,0.3150593396581351,0.2442838929134462,0.3758372657837856,24,26,31,2
159375,validation,21558,16800,0.7107207775115967,0.19326623043487645,0.3674161443486783,0.5515587031841278,-0.10782522569633926,0.412692147106138,0.15916207432746887,0.6393636465072632,2.3911318680711187,0.0,0.6549519418884652,0.18002271487118318,0.5615011567872873,0.1401531202021354,0.11866659232703598,0.1591730116141129,12,12,17,0
159375,validation,16800,5683,0.713039219379425,-0.05455980641833062,0.40059009846301563,0.5441692173480988,0.10747304429468728,0.42802549295423664,0.1688700020313263,0.6662184000015259,2.1391957231601006,0.0032760808226182134,0.6923511026818193,0.5373488201047105,0.46373118195549723,0.5582451966693583,0.566525888850378,0.5575996357861001,29,29,29,2
159375,validation,5683,29400,0.6243614554405212,-0.10826070563613531,0.5260370335439136,0.5153098702430725,-0.055395054514201396,0.43899395692847915,0.10905158519744873,0.47986215353012085,1.9764048615728278,0.0,0.6460907124074023,0.26731881573323685,0.586738501707111,0.19617175992608585,0.22581896751123878,0.16053154201033157,34,36,36,1
159375,validation,29400,51865,0.44853559136390686,-0.11530042554886069,0.21072032366283855,0.49559859931468964,-0.07112756257229716,0.23668053348788015,-0.047063007950782776,0.39444801211357117,1.6618671402755971,3.7873766735470675e-05,0.4227620705665047,0.32252606066238454,0.3567359183200797,0.4249177293174939,0.33596819231984854,0.5009524447096521,1,18,18,2
159375,validation,51865,37899,0.5629519522190094,0.08460733014246477,0.15251247420956884,0.4752131849527359,-0.009012498318832494,0.15636593034200763,0.0877387672662735,0.49366140365600586,1.985161273163631,0.0,0.5952058714664569,0.08438348660246053,0.3348229353795285,0.022476361139742457,-0.10768153229435322,0.12828606679704155,20,34,36,0
159375,validation,37899,33256,0.8687357008457184,0.02151845173024543,0.14706771822781467,0.5251063704490662,-0.18269088819675294,0.17222905732174915,0.3436293303966522,0.5386987328529358,2.0604092874963413,0.0,0.6096236931077492,0.10573950233479244,0.5531584374952455,0.11249606498392282,0.023989356854682103,0.15441749388585557,2,7,40,0
159375,validation,33256,56963,0.6566410064697266,0.1454697394938968,0.7027682740086815,0.6598387658596039,0.022586081835797064,0.7080491338354825,-0.0031977593898773193,0.5486171841621399,1.7757143707597711,0.0,0.610467359737702,0.20294248172746018,0.5164843407528973,0.1710581887757631,0.12768599095313826,0.21187573668123863,8,27,38,1
159375,validation,56963,71264,0.569447785615921,-0.31207275956889047,0.6347984761955929,0.5987924337387085,-0.12036016810465662,0.334061872115906,-0.029344648122787476,0.6174705624580383,1.443015711709379,1.8936883367735337e-05,0.3387904596541526,0.21034579158685465,0.32160236483818677,0.30711057398504826,0.28469804620696815,0.32278230558150695,36,36,36,2
159375,validation,71264,38887,0.5960146188735962,-0.0616200506557718,0.3071605113688533,0.5481295883655548,0.06518797903543912,0.3483410967698738,0.04788503050804138,0.5620492100715637,1.896540503784336,0.0,0.6785309542196112,0.20653577807432008,0.3821319846364338,0.25861858040354785,0.21707076840353867,0.2941921270224684,38,39,39,1
159375,validation,38887,59101,0.6660434007644653,-0.08193501636521777,0.33450026713347936,0.580559104681015,-0.13255764626369956,0.25253871668216865,0.08548429608345032,0.5744465589523315,2.4043593699467722,0.0,0.7824832662998039,0.4483845022100754,0.630485008098511,0.31912274920294853,0.3229434505869646,0.3135328464344903,31,32,37,2
159375,validation,59101,29511,0.6405336558818817,-0.01936327020444993,0.1935145145718667,0.5593303143978119,-0.11167041736865403,0.23152726874023688,0.08120334148406982,0.46604737639427185,1.9830123729126763,0.0,0.6566491719152033,0.13227774814896756,0.5981644669931341,-0.01237837467937406,0.0011127871456569534,-0.018793542494633428,3,3,31,0
159375,validation,29511,58157,0.5743241012096405,0.3892043878528315,0.7799107057331253,0.47851884365081787,-0.24901889065249244,0.4823239314976907,0.09580525755882263,0.39795398712158203,1.6356793933098335,0.0,0.6620078850306933,0.5866255227790366,0.45509421609402184,0.4014672157394808,0.40126810154011405,0.4079935309447495,4,4,19,2
159375,validation,58157,31251,0.5395872592926025,0.041781030781956795,0.3016491614769957,0.3388308882713318,-0.03979983580102195,0.3391854604805347,0.20075637102127075,0.4389180541038513,1.8652818638646154,0.0,0.5386842781826507,0.11177776308632488,0.4538030234299957,0.1616421998071513,0.14180761758480717,0.17448436580085028,17,32,39,1
159375,validation,31251,67261,0.5436879396438599,0.006029210073101837,0.33829988673638967,0.37851570546627045,-0.013225291720080048,0.24053626455663538,0.16517223417758942,0.5611703395843506,2.1621962487932307,0.0,0.6647639578216727,0.19528233837918982,0.5079835386303277,0.26964085405935695,0.23306830617015648,0.30407173940932153,10,16,34,2
159375,validation,67261,43211,0.7514506578445435,0.17247683384926735,0.29701062877952145,0.570345014333725,0.12508159115850945,0.4247364378224011,0.18110564351081848,0.5029707551002502,2.1977964653772086,0.0,0.6764280927773109,0.2465900190743644,0.5544792508930164,0.14344456878929887,0.09447602041476226,0.17324104484790134,33,37,37,0
239063,validation,43211,17865,0.6805623471736908,-0.05730596601896425,0.430273840500793,0.6001393496990204,0.23123113719233696,0.4514760691105324,0.08042299747467041,0.7750880718231201,1.7654469232259444,0.0,0.5272282213127336,0.0950801641314189,0.590256683341645,-0.03802289108967958,-0.00199645171302959,-0.06785805557979757,3,22,38,0
239063,validation,17865,54054,0.697334498167038,0.7228113164150063,0.671809909182741,0.5647810995578766,-0.24346778314017273,0.31996426017511503,0.13255339860916138,0.5229734778404236,1.7614763645709854,0.0,0.5990655258438308,0.29893545764100415,0.47784770091918666,0.190241201762575,0.22477239733804558,0.16148514026673916,17,34,34,1
239063,validation,54054,25374,0.4621331989765167,0.12544984469313347,0.2726544955400781,0.5303977429866791,0.0065654067001680375,0.25875750950566423,-0.06826454401016235,0.40119150280952454,1.7736187612395822,0.0,0.5974472465566486,0.2222537868364091,0.43654412877117377,0.18900912182551513,0.19482825311203414,0.19306636992140322,16,29,35,1
239063,validation,25374,48911,0.6019310653209686,0.11984140593621888,0.326897649511825,0.4489551931619644,-0.03795535175783067,0.3244374279794512,0.1529758721590042,0.5384572744369507,1.5110071740951132,3.7873766735470675e-05,0.4897889225075675,0.16667310699346324,0.317945096619577,0.15122227089125526,0.2020141195561004,0.10146402793272091,34,34,35,0
239063,validation,48911,15191,0.5621587932109833,0.04802716592126825,0.15704941241428527,0.4984210431575775,0.04873800295063571,0.21181505581398,0.06373775005340576,0.6654506325721741,2.2495527348423363,0.0,0.6752184411662023,0.2555517399706671,0.5676210361860496,0.20361940518618638,0.17253531381810575,0.22729964673141886,2,9,10,1
