label,split,image_id,donor_id,condition,candidate,path,sha256,noise_sha256,guidance,clip,pixcorr,ssim,model_sha256
H5000,validation,42302,68553,wrong,1,wrong/42302-1.png,9d368d3c362cf94883d1fb80024f735fdc3afce93bc2243e359e4a30eebf10d5,798d9a0e9714488f7c39c6060133997bdf84645985fa35d4a29fbb7903237138,,0.4789571464061737,0.16965346189707592,0.1376366300539584,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,68553,65690,correct,0,correct/68553-0.png,8a89b148a87e056c6cfc81a14b7dac2c6a575ab07c516a21228fb37200162a96,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,,0.7501835227012634,0.04011306989937851,0.3631279053597069,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,68553,65690,correct,1,correct/68553-1.png,b7658a3786a5d18e209cbfef823a05d25d599a6523be93d2ef68162527ae0de6,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,,0.7401190400123596,0.16127772372543686,0.33687799303874827,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,68553,65690,wrong,0,wrong/68553-0.png,a6bbeb591fe7f7c3ca9ea1568cd26b8d869db7874538cc9a9a059c6c88a4dda8,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,,0.5037297010421753,0.10497716213978595,0.3290237071018291,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,68553,65690,wrong,1,wrong/68553-1.png,200c92109047c4ad4de3e2736f084bdf213b343698823c6b442a5ffd0a214bdd,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,,0.4379090368747711,0.10150345549981128,0.38048368262331883,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,65690,41120,correct,0,correct/65690-0.png,12ad556e32d3aeb92ae9b367219c45810b82795e308908205913fb27c52cadd7,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,,0.5835385918617249,0.1311243707975332,0.4281315840690472,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,65690,41120,correct,1,correct/65690-1.png,1bff73b7f20bb3b543c4834c1111ef4ca928fe4d0a4c666d85755524808a71e4,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,,0.622178316116333,0.015599170595746979,0.41775868400997035,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,65690,41120,wrong,0,wrong/65690-0.png,dab47c2ae1ca39c9666e55b361f2ebc8678c964bad9799e793e73ed6c422cfb1,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,,0.5236592888832092,0.027406054375051954,0.4189605443360755,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,65690,41120,wrong,1,wrong/65690-1.png,eaada8c1f98e6f8696d428c4f43a17b74ceb88b5177b7784ecaeeb212546c445,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,,0.644230306148529,-0.0030438765865636163,0.2808846755226583,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,41120,64050,correct,0,correct/41120-0.png,74fd13fd87db2e0d076f4050e270cad267b237d125c1e455dae18b332c9edb75,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,,0.5442256927490234,0.11596475309450448,0.049654854318273385,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,41120,64050,correct,1,correct/41120-1.png,52e2afd1e8140bf59d95145bee2805209848e9d35d4842ad682577a991475560,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,,0.6193789839744568,-0.0068507998850388645,0.047862605683143836,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,41120,64050,wrong,0,wrong/41120-0.png,c8029efa06039ee0970eb1553a051a4d9de09763f37f7aec518f5c384ee55e55,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,,0.516848623752594,-0.005947071606895481,0.05454177250375613,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,41120,64050,wrong,1,wrong/41120-1.png,df1ddcc3af54513dd2b8c09bdad4c39ccde22919e0d2b496e23b8025115f105b,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,,0.5643838047981262,0.11898817786353255,0.0519591871032363,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,64050,21558,correct,0,correct/64050-0.png,2ef8d6213461f9a553827458b0d71b0eb33f4c6d96c02d6a41d1a7dc36a13f64,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,,0.7157825231552124,0.4156649599959147,0.48404410372041035,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,64050,21558,correct,1,correct/64050-1.png,bb38d0d5804fb034a43c81da5bce7c333c2b36255216f712c493509317f7e91e,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,,0.6905931234359741,0.4665687181361091,0.5402023279335676,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,64050,21558,wrong,0,wrong/64050-0.png,80085dfdbdb247564a3ecd8a115ee1f566d71617fd228c254dd35c1d0c16dd3f,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,,0.6216728091239929,-0.29143021962565135,0.20340902888565146,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,64050,21558,wrong,1,wrong/64050-1.png,d935524f057b1a4acaf9cb2aef42f8ef0d4c9c220af0be0c71fe38a14410168a,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,,0.5618916153907776,-0.03859701049789829,0.4042965467709749,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,21558,16800,correct,0,correct/21558-0.png,c07b1e840127b7bccf5ec4f2c1addc233a23eddc3f112f41a06204852834d3b8,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,,0.6389386057853699,0.29376935997983317,0.38682656315638125,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,21558,16800,correct,1,correct/21558-1.png,fc8eefcb7cbdfe51651bd3f028aad2d37e4c1ad81cdf08eeed1b03a1dd8e8b77,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,,0.6831121444702148,-0.021854685541317993,0.308940072202378,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,21558,16800,wrong,0,wrong/21558-0.png,9d8304506f64eff80c967bd011d09c196f38242bb915e5ba968cc5da1409db8d,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,,0.48712295293807983,-0.01659789263048013,0.4290876133358715,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,21558,16800,wrong,1,wrong/21558-1.png,419bcf58618f6ed4f68cc57d266c508bb2352a97a7d5e4f7ced3d1b1498932a8,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,,0.6464842557907104,-0.1862924408959841,0.34113579772568403,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,16800,5683,correct,0,correct/16800-0.png,399d91dc934d51cb2b98a72af1278aac8e9e4d0600dea1ca0bae320d22918667,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,,0.6889835596084595,-0.04321859294265514,0.400640207774521,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,16800,5683,correct,1,correct/16800-1.png,ffe590a4ed7a0c9287098e1dd45d000b20f6f392da5aa89c5bd000c54874fb1e,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,,0.6718276739120483,0.02667837618626037,0.40192162684817806,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,16800,5683,wrong,0,wrong/16800-0.png,d35b73a621effb6b40e498b8874d60aa7513a7c9c5b34c25c8f6fedb3aa7ddc8,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,,0.47314053773880005,0.022231907169927848,0.3538234423004147,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,16800,5683,wrong,1,wrong/16800-1.png,302bd9779f85ce30c312a08c71724a22809fb53878bc729944434fa3b4e11451,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,,0.6515421867370605,0.1456112455526343,0.41100172724708633,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,5683,29400,correct,0,correct/5683-0.png,de75a96ff9636ac903a013be4036104a48e0b85eb4bacff2ebe6ffabe47a79d7,dab15aaea07924ca092204e2fccc2a4004374624a14d2f2fb7edd39e5d51b572,,0.7050679922103882,-0.1728752907640176,0.3684328785729202,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,5683,29400,correct,1,correct/5683-1.png,dd8ecc95949af0fbdafa0f72d3609520725d07518c2ba711baf321268cbcaa11,dab15aaea07924ca092204e2fccc2a4004374624a14d2f2fb7edd39e5d51b572,,0.6604244112968445,-0.014413508672966818,0.47614371866882776,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,5683,29400,wrong,0,wrong/5683-0.png,cd960ad7ba8a0329c2a8726e6baff431d90a49bd2ca54116f6bbdc924a8715cf,dab15aaea07924ca092204e2fccc2a4004374624a14d2f2fb7edd39e5d51b572,,0.431160032749176,-0.01550833841782699,0.3689315172730062,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,5683,29400,wrong,1,wrong/5683-1.png,73d9aca5978cd59ad57bf2d1e7858b24586714def84a3500b0ca638453e03a1d,dab15aaea07924ca092204e2fccc2a4004374624a14d2f2fb7edd39e5d51b572,,0.6099105477333069,-0.009671688937131466,0.4624459896427309,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,29400,51865,correct,0,correct/29400-0.png,659b8efdd5c5fdc31cf27612c7c27f711d4e1dd7297a67c1d981055561a7052e,40b419ca8b5118885e868fed2103a8ab523467d8fb16c86b7c9002c835890544,,0.47233447432518005,-0.1560340138262545,0.21537365307499712,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,29400,51865,correct,1,correct/29400-1.png,5fb4df6c80c11c4b5f375fbb4e06160cc3f8eb5147694e4f4e4f2bc38df2007b,40b419ca8b5118885e868fed2103a8ab523467d8fb16c86b7c9002c835890544,,0.4525745213031769,-0.1643958598398327,0.20422260556392594,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,29400,51865,wrong,0,wrong/29400-0.png,280f7a01d9478cfcf3701d8e1e68c36c242511621f3b23912b81f26ab49b2341,40b419ca8b5118885e868fed2103a8ab523467d8fb16c86b7c9002c835890544,,0.42365360260009766,0.107092545570208,0.23604207539510028,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,29400,51865,wrong,1,wrong/29400-1.png,8b7dfbe3fa1882be9abc00112352614e7b9e703f0b348d8ab7586b9303ad6193,40b419ca8b5118885e868fed2103a8ab523467d8fb16c86b7c9002c835890544,,0.4883832037448883,-0.13056414408850925,0.23526048303730115,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,51865,37899,correct,0,correct/51865-0.png,d4735bfd42395ce0216de5d85d422e14a3d082715d8b50f929c28cb9957b50b4,2dfe65b24b19251e4fcbb42ffad8a5e9dcd0530ccf4a99ea24f46f1813ff6df8,,0.6577329635620117,0.02062017745390889,0.14751683099780413,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,51865,37899,correct,1,correct/51865-1.png,2be9588d2e5a3e573c89c0175f173f30341878b0c842b4e62d4a5a9c3411575b,2dfe65b24b19251e4fcbb42ffad8a5e9dcd0530ccf4a99ea24f46f1813ff6df8,,0.7168147563934326,0.03491859271653355,0.16276311600549462,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,51865,37899,wrong,0,wrong/51865-0.png,7e4337dadd82053bed810d45b72b5b4831156e54fea59e047c1de1604767750f,2dfe65b24b19251e4fcbb42ffad8a5e9dcd0530ccf4a99ea24f46f1813ff6df8,,0.45518434047698975,-0.045078598301220255,0.16778398459405622,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,51865,37899,wrong,1,wrong/51865-1.png,23bea89bf0e11a3ea25f68b0034401cbe41ef22cadea0c830b6e59cd595b8f38,2dfe65b24b19251e4fcbb42ffad8a5e9dcd0530ccf4a99ea24f46f1813ff6df8,,0.4583297371864319,-0.012472732655036149,0.14614312110634134,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,37899,33256,correct,0,correct/37899-0.png,fd05384c330ed4fb8824c974c3b26b667da363e5cc9a2dc30e7cf74fedc76c61,629893a99bb17770d426478998a45344e27f8eba31b7e71752c77b289209c486,,0.8388599157333374,0.030954769320287512,0.15068709200907313,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,37899,33256,correct,1,correct/37899-1.png,bc9b1baccf541382a02b69f262d34d6b5bb1f899645573ed06e94b226c072cea,629893a99bb17770d426478998a45344e27f8eba31b7e71752c77b289209c486,,0.8124516010284424,0.027392876139743318,0.10660037466455682,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,37899,33256,wrong,0,wrong/37899-0.png,480746a8db11ef6b12f11b2bafdd78776d8059e7fffc645e1de4207f3512a7d8,629893a99bb17770d426478998a45344e27f8eba31b7e71752c77b289209c486,,0.525458812713623,-0.15261299883131269,0.18874925866355327,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,37899,33256,wrong,1,wrong/37899-1.png,f02f7f2b3a9d19037bd92379bac42bffb1bc4c8c0311f903915821adae94d0cd,629893a99bb17770d426478998a45344e27f8eba31b7e71752c77b289209c486,,0.5341830849647522,-0.20247065447751747,0.1736968524879816,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,33256,56963,correct,0,correct/33256-0.png,eef6de2278d9f5534906900b69219aaed078d681f52c2386ee2991dc6c1e12fd,86b501873a0d26c60880d575e1f54af549d3b20cd28a16a7ca5289db1f67a9fc,,0.562716543674469,-0.1668791288069425,0.7215384593585684,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,33256,56963,correct,1,correct/33256-1.png,9ca34f0c0c240083a131d1710425491e059fb2ad9fd5dfb9ec346323ae3b99c8,86b501873a0d26c60880d575e1f54af549d3b20cd28a16a7ca5289db1f67a9fc,,0.5038134455680847,0.4861377515362819,0.7428230567995789,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,33256,56963,wrong,0,wrong/33256-0.png,ed8d5442fc1e784ec6c188f351eb96dd40090de260e569dbe6442dc200b41420,86b501873a0d26c60880d575e1f54af549d3b20cd28a16a7ca5289db1f67a9fc,,0.7118030786514282,-0.0006630904738151712,0.5849137743683835,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,33256,56963,wrong,1,wrong/33256-1.png,ff9e8973e72e7ee33ccc9ddf0624034dcdf1971797ed8f3af0731ef6b371eebc,86b501873a0d26c60880d575e1f54af549d3b20cd28a16a7ca5289db1f67a9fc,,0.7325072288513184,0.3759669045208562,0.6780809947841581,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,56963,71264,correct,0,correct/56963-0.png,03a3a9b678bdfa5402a0f9a5dcdf0e97e6336cc4e1e8101d3173d5ec707fb653,2a86f375d79414ab29ddb65865e5d49f8a11fba1e3cf6184b114e919ab8ebb7b,,0.5870262980461121,-0.1711193529619164,0.5482779303640832,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,56963,71264,correct,1,correct/56963-1.png,419e065cd58810fd26292d39e75b4f70e2a30fffcfb7a49b3f3d375fe99b5ef0,2a86f375d79414ab29ddb65865e5d49f8a11fba1e3cf6184b114e919ab8ebb7b,,0.6264997124671936,-0.43565969661642384,0.6355501867953146,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,56963,71264,wrong,0,wrong/56963-0.png,6f5d6a6db15692e50954fbebe33fe3156c623b6720e457ca7c9b499b6c90438a,2a86f375d79414ab29ddb65865e5d49f8a11fba1e3cf6184b114e919ab8ebb7b,,0.603926420211792,-0.1747599631453544,0.3363339323080936,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,56963,71264,wrong,1,wrong/56963-1.png,320967a6fa4d52ab886dbb3f76eca4670f0ddc0512dac661f8f72f9e265e2ae9,2a86f375d79414ab29ddb65865e5d49f8a11fba1e3cf6184b114e919ab8ebb7b,,0.5654333233833313,-0.11462820526600495,0.28158170606943633,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,71264,38887,correct,0,correct/71264-0.png,ee588141510e11515bfe19bc00ec4cb1a1e0d737cee30b8c946dd53618d8eaa7,1ab2809ecf5666a811dd554fad64cc76b25753a15d25ca61066543688aae7551,,0.5786243677139282,0.06633953533865053,0.2896278352294207,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,71264,38887,correct,1,correct/71264-1.png,5a451aa3ea1aac486a685c44798f5ab17fd9c8f4e14a9c5ad1ccbc7614f178b4,1ab2809ecf5666a811dd554fad64cc76b25753a15d25ca61066543688aae7551,,0.5670228004455566,-0.15291943038808203,0.25025724008536804,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,71264,38887,wrong,0,wrong/71264-0.png,810666fd72b4e2542917c151aaa678b5ddf7cbbd845f640d2f110bf82dd21452,1ab2809ecf5666a811dd554fad64cc76b25753a15d25ca61066543688aae7551,,0.5993108749389648,0.07429605899184302,0.3826028084046992,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,71264,38887,wrong,1,wrong/71264-1.png,d94c318e160b69de25f9c5b08805b8e4ef75dc66f403dca7b6c3fbc3021e8036,1ab2809ecf5666a811dd554fad64cc76b25753a15d25ca61066543688aae7551,,0.6242451071739197,0.0959509959873792,0.3558397897851395,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,38887,59101,correct,0,correct/38887-0.png,06abf6035e085f4a661a21c94409e0941320d81779d6daeb42ae4815c89d47e5,935314d65bbc6fcadf076d7a4ee3490c58e54c5cee96e829cdfdc18a2d883f7a,,0.7063631415367126,-0.15321131496978269,0.2523270263254049,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,38887,59101,correct,1,correct/38887-1.png,203b0c368e560e7ee4e593ad534153540acff383f21d404fcfa50a755668d818,935314d65bbc6fcadf076d7a4ee3490c58e54c5cee96e829cdfdc18a2d883f7a,,0.7235533595085144,-0.017061986969260916,0.45282543685732957,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,38887,59101,wrong,0,wrong/38887-0.png,c99e919742c53fd9fc921f3e72843607f4bf8c5f3e244ca02bcbcbd0aa7ac05d,935314d65bbc6fcadf076d7a4ee3490c58e54c5cee96e829cdfdc18a2d883f7a,,0.6293355226516724,-0.1664179790850028,0.3051227373247449,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,38887,59101,wrong,1,wrong/38887-1.png,81dd896e91a3bdd9e830fd4121f5a55b2596b00e5a43e678051507d46793f9b8,935314d65bbc6fcadf076d7a4ee3490c58e54c5cee96e829cdfdc18a2d883f7a,,0.5955212116241455,-0.18422675641339573,0.31461749360393837,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,59101,29511,correct,0,correct/59101-0.png,69fa61b650e0968f79fddbd4710736e87ceb61c657e3ba367be91ddb2310d81d,a5a329854569c769d5979c8a8e7d124a054c4337774cc0c1faef19013c99764c,,0.7624064683914185,-0.19730957830314583,0.14397738649654032,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,59101,29511,correct,1,correct/59101-1.png,395d9b5d8ac470d75749e759f3c40a612297eee6386d4d649217de0a7d6b5da8,a5a329854569c769d5979c8a8e7d124a054c4337774cc0c1faef19013c99764c,,0.6279271841049194,0.17734986710667283,0.20007163460637015,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,59101,29511,wrong,0,wrong/59101-0.png,e63a01e7a048126ba83e15cb1e145d827338e5b90b4664d5f5abc165e6c85bc0,a5a329854569c769d5979c8a8e7d124a054c4337774cc0c1faef19013c99764c,,0.5904133915901184,-0.16817066284690432,0.22711728760599745,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,59101,29511,wrong,1,wrong/59101-1.png,eb37d4a521570575f5a4d2281d163d30a4358f07a63ff8db9968906fbe2cfe7d,a5a329854569c769d5979c8a8e7d124a054c4337774cc0c1faef19013c99764c,,0.5932962894439697,-0.10553478261682817,0.23501478420693675,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,29511,58157,correct,0,correct/29511-0.png,7e3fcd7e716865c0e2d7d6f598098ade2ff6a878a1dea31fda1d59264f1c341d,817d80b6c9a309e1dfa865392dcf7d7ecd062491eb05e93e5aa65a6b401fc43d,,0.5828089714050293,0.32292637886216746,0.7722351193128518,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,29511,58157,correct,1,correct/29511-1.png,27f996d4f7485c4e86c46474e870fddb563478e02bd2d46ba1d2543c3da95840,817d80b6c9a309e1dfa865392dcf7d7ecd062491eb05e93e5aa65a6b401fc43d,,0.5915642976760864,0.4007272548143426,0.78878837884602,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,29511,58157,wrong,0,wrong/29511-0.png,89eb80f4bb8044544acb567bf1ebea467d0893e66d3115604473ddef4bac6c84,817d80b6c9a309e1dfa865392dcf7d7ecd062491eb05e93e5aa65a6b401fc43d,,0.3917561173439026,-0.10878299084293377,0.4218447401472209,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,29511,58157,wrong,1,wrong/29511-1.png,3f99720c65c001110445adb1ce170a702ee7ced1841e77da3835bf4011aeef19,817d80b6c9a309e1dfa865392dcf7d7ecd062491eb05e93e5aa65a6b401fc43d,,0.49370691180229187,-0.19038973195143055,0.39593678503097035,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,58157,31251,correct,0,correct/58157-0.png,1155623ee30d58ad9c8805977d4a64daa1ef55e6189485d7a050b31c93ae12b8,4b61f00d9bdcd41ace4a004be41ee4d4a23ad5a776e6f35ae572d4f3eee05833,,0.5027729868888855,-0.014581703612103225,0.34904542179927645,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,58157,31251,correct,1,correct/58157-1.png,8eb24017f96d689f2b6448786590513edadb5dab087a7fe7680e8c9ac16e65e6,4b61f00d9bdcd41ace4a004be41ee4d4a23ad5a776e6f35ae572d4f3eee05833,,0.6517152786254883,0.09003589339607974,0.36835747917201245,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,58157,31251,wrong,0,wrong/58157-0.png,e26d126e1a5d27f18af783286f37352dba8c080536160019c5fb8756e9369233,4b61f00d9bdcd41ace4a004be41ee4d4a23ad5a776e6f35ae572d4f3eee05833,,0.3465288281440735,-0.1898337252510748,0.39115893004699426,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,58157,31251,wrong,1,wrong/58157-1.png,8446018b768f7095b788c7ce6f0be91ac7426b0afae3edf32ba783ca416efffb,4b61f00d9bdcd41ace4a004be41ee4d4a23ad5a776e6f35ae572d4f3eee05833,,0.3679499626159668,-0.0991711235293152,0.37305697373102636,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,31251,67261,correct,0,correct/31251-0.png,835099622a3e398b0bd2f704e1c1fe46d8db4e0c3c2a38fef7695e72ad965337,e5f0e3a8dc2c1565ea64895ca5a006b9bb42d38db54d6b7250819fac9437ba10,,0.5592629909515381,0.16941728954557256,0.29173971921959424,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,31251,67261,correct,1,correct/31251-1.png,83ae0ba7b278b91d40f0029d8e2cf37e88fc675ca616038cc4622d3fee832706,e5f0e3a8dc2c1565ea64895ca5a006b9bb42d38db54d6b7250819fac9437ba10,,0.6124658584594727,-0.15246997053528077,0.32272615268620264,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,31251,67261,wrong,0,wrong/31251-0.png,44494c4d585e267067062fe8ce43114e483e84ee28b78ae8ed5194394e71183e,e5f0e3a8dc2c1565ea64895ca5a006b9bb42d38db54d6b7250819fac9437ba10,,0.46667930483818054,0.12566249803216997,0.22766215053416217,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
H5000,validation,31251,67261,wrong,1,wrong/31251-1.png,c68e6cda085418af65bf0a88f42a9c995725be928678e4e14c8ffe83e5a0f42d,e5f0e3a8dc2c1565ea64895ca5a006b9bb42d38db54d6b7250819fac9437ba10,,0.4906257688999176,-0.14744326806366098,0.3000592220159993,5a2ee73a5ab51674e36dffb8d4cd15aa5900236477a66d12bacbc1f16fdae65f
