label,split,image_id,donor_id,correct_clip,correct_pixcorr,correct_ssim,wrong_clip,wrong_pixcorr,wrong_ssim,advantage_clip
L5000,validation,33256,56963,0.5512630939483643,0.2034799196470414,0.6899021758556505,0.6190329194068909,0.011424077795407814,0.6984729818478143,-0.06776982545852661
L5000,validation,56963,71264,0.5912192463874817,-0.3083441018837636,0.6088709458815962,0.6121391355991364,-0.13849872537361654,0.3205667592384613,-0.020919889211654663
L5000,validation,71264,38887,0.6249401867389679,-0.16041424851456815,0.32249240328016904,0.5696525573730469,0.0962881184332651,0.35911178736260446,0.05528762936592102
L5000,validation,38887,59101,0.6337103545665741,-0.07680901072658237,0.32739618876880194,0.5563095659017563,-0.14032008938071275,0.2502260113927503,0.07740078866481781
L5000,validation,59101,29511,0.6183640956878662,-0.008284368296212416,0.16218632355340562,0.5402165055274963,-0.12728120916106003,0.23020163737007032,0.07814759016036987
L5000,validation,29511,58157,0.5729235112667084,0.36202486357923747,0.7798151016668283,0.4550175070762634,-0.23986920416547058,0.44899686642043257,0.11790600419044495
L5000,validation,58157,31251,0.6128858923912048,0.017117853714092787,0.34483580398548186,0.34694235026836395,-0.07978041081255198,0.3255216834107912,0.2659435421228409
L5000,validation,31251,67261,0.5467603504657745,0.020141009279549968,0.3264719312562072,0.39710676670074463,0.0072331456886499945,0.24179773969903434,0.1496535837650299
L5000,validation,67261,43211,0.5997785925865173,0.18574339583055754,0.19866248076418347,0.5767634809017181,0.0751746942142194,0.42132983105917826,0.023015111684799194
R,validation,43211,17865,0.6805623471736908,-0.05730596601896425,0.430273840500793,0.6001393496990204,0.23123113719233696,0.4514760691105324,0.08042299747467041
R,validation,17865,54054,0.697334498167038,0.7228113164150063,0.671809909182741,0.5647810995578766,-0.24346778314017273,0.31996426017511503,0.13255339860916138
R,validation,54054,25374,0.4621331989765167,0.12544984469313347,0.2726544955400781,0.5303977429866791,0.0065654067001680375,0.25875750950566423,-0.06826454401016235
R,validation,25374,48911,0.6019310653209686,0.11984140593621888,0.326897649511825,0.4489551931619644,-0.03795535175783067,0.3244374279794512,0.1529758721590042
R,validation,48911,15191,0.5621587932109833,0.04802716592126825,0.15704941241428527,0.4984210431575775,0.04873800295063571,0.21181505581398,0.06373775005340576
R,validation,15191,28157,0.5529516935348511,0.10632992737514635,0.14349645154531854,0.5905088782310486,0.09181600884422017,0.11327013389957022,-0.03755718469619751
R,validation,28157,29610,0.6533839404582977,-0.03529897957833333,0.313750995181994,0.6449230909347534,-0.18464241987256785,0.19833658299657367,0.008460849523544312
R,validation,29610,13223,0.6485380530357361,0.026410311238731776,0.1656825577729385,0.6053676605224609,-0.07175348184199867,0.2644038795835694,0.043170392513275146
R,validation,13223,62587,0.5858802795410156,0.5283226270527998,0.46531793624022144,0.6365158259868622,0.09008455802099372,0.3495323119237531,-0.05063554644584656
R,validation,62587,34998,0.5987416058778763,0.3657745430617173,0.39929070378422127,0.606986939907074,0.02323617811615969,0.3716653285299465,-0.008245334029197693
R,validation,34998,29815,0.8183478116989136,0.18145770922475024,0.3780386684626128,0.5493570566177368,0.04889566149016571,0.4563432195086853,0.26899075508117676
R,validation,29815,42302,0.7866750359535217,0.27479958561559514,0.6269635041243684,0.560969740152359,0.06955932861877064,0.46742321498591777,0.22570529580116272
R,validation,42302,68553,0.5465427935123444,0.18450949489990037,0.1433805845310476,0.45490822196006775,0.07940114065228322,0.11941307265812089,0.09163457155227661
R,validation,68553,65690,0.6145035922527313,0.03311423668665962,0.32145025958281087,0.4408286064863205,0.16335021699661867,0.374315119460105,0.17367498576641083
R,validation,65690,41120,0.5896138846874237,0.11638058770724599,0.4300735949787105,0.7220073640346527,0.08251559241771309,0.2966271706660742,-0.132393479347229
R,validation,41120,64050,0.5428339540958405,-2.7834392786574985e-05,0.052514947162700665,0.5835071802139282,0.0003238353134849964,0.05031507632127734,-0.04067322611808777
R,validation,64050,21558,0.7426218092441559,0.33752348601761895,0.4439393210925421,0.599664568901062,-0.2175994681969881,0.3606903196028629,0.14295724034309387
R,validation,21558,16800,0.699449747800827,0.1338965315708948,0.337245921692635,0.5218860059976578,-0.03964262121987878,0.37056549153143276,0.17756374180316925
R,validation,16800,5683,0.6339314877986908,-0.03442344604486984,0.4262833406670904,0.5402086675167084,0.045257593853486634,0.3844996618833788,0.09372282028198242
R,validation,5683,29400,0.7396434247493744,-0.09300370541501252,0.4087932670927569,0.4686381220817566,-0.014448051119847568,0.32394385622361616,0.2710053026676178
R,validation,29400,51865,0.5963226854801178,0.12516265913725538,0.21802419050777122,0.49856509268283844,-0.09197239938610008,0.22027453564049349,0.09775759279727936
R,validation,51865,37899,0.6567054092884064,0.16033587077189443,0.1603396253175135,0.4994651824235916,0.033584401894027546,0.12965472753197455,0.15724022686481476
R,validation,37899,33256,0.8338179290294647,-0.0038707468354558343,0.11240882359574607,0.5070483684539795,-0.17739004041219902,0.2060102174342253,0.32676956057548523
R,validation,33256,56963,0.6150858700275421,0.1339559356367269,0.675111663035785,0.7168201804161072,0.20614724130174758,0.6146202046601397,-0.10173431038856506
R,validation,56963,71264,0.5571756660938263,-0.22317698265909203,0.5990458046438862,0.6274341344833374,-0.14311351388277477,0.34619801679283707,-0.07025846838951111
R,validation,71264,38887,0.6349487900733948,0.04078524299524898,0.268174172306322,0.5928722321987152,0.1893832717686469,0.34793777927941794,0.042076557874679565
R,validation,38887,59101,0.7357684075832367,0.12235633920317951,0.36360218705817293,0.5827454626560211,-0.13214179642330628,0.23549160041286415,0.15302294492721558
R,validation,59101,29511,0.6792636513710022,0.017265350950368547,0.16995142474474953,0.5139735639095306,-0.05857330555255418,0.23184713926348388,0.16529008746147156
R,validation,29511,58157,0.496110737323761,0.5531756408948046,0.7631439910897684,0.44008202850818634,-0.1869698280337745,0.45956385735448807,0.056028708815574646
R,validation,58157,31251,0.630151093006134,0.08621098179592951,0.378725068242178,0.33041103184223175,-0.11175299864948127,0.3047779352920404,0.2997400611639023
R,validation,31251,67261,0.5522212386131287,-0.14478624795209094,0.2553045475987732,0.4536941796541214,-0.14388495233736456,0.20606333731758497,0.09852705895900726
R,validation,67261,43211,0.5127008855342865,0.0275918478792435,0.21212106464276426,0.5626577436923981,-0.04465656375079807,0.4248627799432555,-0.04995685815811157
